timestamp;time_ms;data_used;response_bytes
2026-02-10T11:06:19.341Z;1300;Em7,A7|Eb7|Ab6,Gm7|C7,Cm7,F7|Fm7,Bb7|Eb,A13#11|Ab7|Dm7b5|G7b9|Cm7,F9|Bb13|Eb7#9|Ab13|Db7#9,Cm7|F7b9,Bbmaj7|Dm7|Dm7|A7b13|Dm7|A7sus,D7sus|Ab7,Dbmaj7|Bbm7,Ebm7|Ab7|Am7b5|D7b9|Gm|Gm|Gm6|Gmb6|Em7b5|Am7b5|D7b13|Gm7|Gm7|Gm7|Cm7|G7b9|Cm,Cm|F7,Bb7|John Coltrane|98;7144
2026-02-10T11:06:20.861Z;1102;C6,Cmaj7|Dm7,G7|Bm7b5,E7b9|Am,Em|Eb07,Dm7|G7,C6|Cmaj7,F#m7b5|B7b9|John Coltrane|225;1464
2026-02-10T11:06:22.388Z;1119;Cm7|Cm7|Dm7b5|G7b9|Cm7|Cm|Fm7|Bb7|Ab6|A07|Eb6|Eb6|Am7b5|D7|Gmaj7|Gm|Em7b5|Am7b5|D7|G6|Em7|Fm7|Ebmaj7,G7|Cm7,F7|John Coltrane|109;4912
2026-02-10T11:06:23.895Z;1122;Bbmaj7|G7|Bb6|F9sus|F7b9|Bb6|F7|Bbmaj7|John Coltrane|271;1140
2026-02-10T11:06:25.431Z;1133;Bbmaj7|Db7|Bbmaj7|Db07|Cm7|F7|Cm7|Cm7|C#07|Cm7|G7,C7|Cm7,F7,Bb7|Bb7|Ebmaj7|Ebm6,Bbmaj7|B07|Am7|Bm7b5|E7b9|Amb6|Am|Bm7b5|E7b13|Am,E7,E7,Gm7|John Coltrane|175;3920
2026-02-10T11:06:26.940Z;1126;Bbmaj7|Abm7|Eb7#11|D7#9|G7b9sus|Cm7|F7|Bb6,F7alt|Bb6|G7|Eb7|Cm7|F7,Bb7|Ebmaj7,Cm7|F7,C7|C7,Am7|Gbmaj7|G7#11|Gbmaj7|Dbm7|Gb7|Cmaj7|Bm7|E7b9,Amaj7|John Coltrane|125;4924
2026-02-10T11:06:28.451Z;1113;Cmaj7,Fm7|E7,Fmaj7|Fmaj7,Cm7,D7#9,G7b9|Cmaj7,Am7|D7#11,Dm7|G7#5,C6|C6,A7|Am|E7|Am7|Am7|D7|Dm7|Am7|Bb13|John Coltrane|268;2292
2026-02-10T11:06:30.010Z;1152;Ebmaj7|Ebmaj7|Dm7b5|G7|Cmaj7|F#07|Eb,Eb7|Bbm7|Em7|Gm7|Gm7|Gm7|Gm7,Gm7|C7,B7|E6,B7|E6,E6|Eb6|Cm7|F7|Fm7|Bb7,Gm7|C7,Fm7|Bb7#5|Gm7|John Coltrane|110;4904
2026-02-10T11:06:31.559Z;1155;Fmaj7|Cm7|F7|D7,Gm7|C7|Fmaj7,D7|E7|Fmaj7|A7|D7|Gm7|C7|F|F|D7b9|Gm7|John Coltrane|160;2548
2026-02-10T11:06:33.083Z;1122;Gmaj7,Dm7|G7|D7,Gmaj7|B7b13,F#m7|G#m7,Am7|Bb07,Bm7|Em7,Am7|D7,Gmaj7|F#m,F#m7|B7,F#m7|B7,Emaj7|A9#11,Am7|D7b9,G#7|C#7#5,F#m|Em6|Am,Am7|F#m7b5,F#m7b5|B7b9,Em6|Am|Am7|F#m7b5,Fm7|Fm7,Fm7|John Coltrane|247;3760
2026-02-10T11:06:34.616Z;1118;Am|Cm,Cm|Cm7|Eb9|Abmaj7,Gm|Fm7|Cmaj7,F#m7b5|Gm7|C7|Am7b5|D7b9|Gm|Gm|Gmb6|Gm6|G#07|Am7|Ab07|Gm7|C7|F6|C7|F|John Coltrane|228;3592
2026-02-10T11:06:36.156Z;1124;Fmaj7|C7|F|Bb|B07|F7|Bbmaj7|Am7,Dm7|Am7|D7|Gmaj7,Em7|Am7|D7|G|F#m7b5|B7b9,B7b9|John Coltrane|124;3512
2026-02-10T11:06:37.674Z;1103;Amaj7|D#m11|G#sus|Bsus|Eb9sus|Abmaj9|Ab7sus|Dbmaj13|Cmaj7|E7|Fmaj7|Fm7|Ebm9|Bmaj7|Bmaj7|G#m7,G#m7|John Coltrane|203;2400
2026-02-10T11:06:39.218Z;1144;Ebmaj7|Ebmaj7|Ebmaj7|Ebmaj7|Ebmaj7|Bb7#5|Eb6|Cm7|Cm6,Cm6|Cm6,G7b9|Cm7|B07,Ebmaj7|Gm7,Dm7|G7#11,Gb13|Cm7,F7|F7,Ebmaj7|Am7b5,D7b9|Gm7|Gm7,Am7b5|D7b9|John Coltrane|141;4100
2026-02-10T11:06:40.766Z;1128;Cm6|Cm6,Dm7b5|G7b9|Cm6,Dm7b5|G7b13,Cm11|Cm11,Cm11|Cm11|Fm11,Cm11|Cm7|Dm7,Em7|Em7|A7,Ab7|G7b9,Cm7|Fm7,Dm7b5,G7b9,Cm|John Coltrane|128;3264
2026-02-10T11:06:42.351Z;1164;Cmaj7|Ebmaj7|Em7b5|A7b13|Dm7|G7|C6|A7|Fmaj7,Em7b5|A7,Dm7|Ab7|Gm7|Gm7|C7|Gm7,C7|Gm7,C7|John Coltrane|196;2652
2026-02-10T11:06:43.982Z;1202;Bbm7|Eb7|Cm7|F7,Bbm7|Eb7|Bbm7|Fm|Fm|C7b9|C7b9|Fmaj7|Bbm6|Fm|Fmaug,Fm6|Gm7b5,C7b9|Fm7,Em7|A7,Ab7|Dbmaj7,Dbmaj7|D7#11|Db6|Bbm7,Ebm7|Ab7,G7|Bm7|Em7|A7|Emaj7|D#m7|C#m7|Bbm7b5|Eb7|Abm7|Db7|Db7|Db7|Db7|Emaj7|D#m7|C#m7,C#m7|John Coltrane|240;5348
2026-02-10T11:06:45.548Z;1147;Em7b5,Dm,Dm7,Dm7|G7,Fmaj7,Gm7,A7b9|Dm6,E7,E7,Am|Am,Am,Am,Dm7|Gm7,Cm7,Bbm7,Cm7|F7b9,Bbmaj7,Bbmaj7,Em7b5|Bb7|B07|Em|A7,Dmaj7,Dmaj7,Dm7|Dm11|Dm11|Dm11|Dm11|Dm11|Dm7|G7|C7,Fmaj7|John Coltrane|256;3356
2026-02-10T11:06:47.064Z;1112;Cmaj7|Db7#11|Cm7|Cm7|Cm7|F7|Fm7,Bb7|A7|Bmaj7|Em7|Fmaj7,Fmaj7|Fmaj7,C#m7|F#7#5|D#m7|D07,C#m7b5|F#7#9,Bm|John Coltrane|281;2436
2026-02-10T11:06:48.602Z;1137;C7,Fmaj7|Fmaj7,Cm7|F7,Em7|Eb07,Dm7|G7|C6|Fmaj7|Fmaj7|D7|Bm7|E7|A7|D7|D7|John Coltrane|131;2908
2026-02-10T11:06:50.111Z;1091;Dm7,G7|Gm7,F6|D7b9,Gm7|C7,F6|F6|F7|John Coltrane|196;1052
2026-02-10T11:06:51.619Z;1098;Fm7|Bb7|Bb7|Ebm7|E07|Db6|Dbm7|Gb7|Cm11,Cm11|Cm11,Abmaj7|G7b5|Bb7#9|Ebm|Ebm|Dm7|Em7|John Coltrane|110;3064
2026-02-10T11:06:53.236Z;1218;D#6|B|G|A|Gmaj7|Bbmaj7#11|Bbmaj7#11|D|A|Gmaj7|F#m7|Bm7,Em7|D7#9|Gm7|Gm7|C7|Fmaj7|Fmaj7|B7b9,B7b9|B7b9,B7b9|B7b9|B7b9|B7b9|B7b9|B7b9|B7b9|B7b9,E9|Bb7,Bb7|Dmaj7|Em7|Bm7|E7|E7|A7|Dmaj7,Ebmaj7#11|Ebmaj7#11|Db7#5#9|Bbmaj7#11|D|G,F#m|Gmaj7|F#m7|Fmaj7|D|John Coltrane|187;6900
2026-02-10T11:06:54.761Z;1106;Ebmaj7,Eb7|Abmaj7,Abmaj7|Bb7,Eb6|Bb7,Gm7|Gb7,Bmaj7|Emaj7#11,A9#11|Ebm|Abm7|Db7,Cm7|Cm7,Cm7|Cm7,Db7#11|Eb7|D7b13,G7b9|F7,Bb7|Eb7,Eb7|Abm7,Db7|Cm7|Ebm7|Ab7|Ab7|C6|C6|Dm7b5,G7b9|Dm7b5,G7b9|John Coltrane|174;4420
2026-02-10T11:06:56.280Z;1118;Abmaj7|Bbm7,Eb7|Abmaj7|Cm7b5|F7b9|Bbm7|Eb7,Abmaj7|B07,Bbm7|Cm7|F7|Bbmaj7|Db7|Cm7|F7|D7#5,Gm7|C7,Cm7|John Coltrane|144;3476
2026-02-10T11:06:58.687Z;1146;Cmaj7,Dm7|G7,G7|C7sus,C7sus|C7,Gmaj7|Em7,A7#9|Dm7,G7|Dm6|Gm6|Gm7b5|C7b9|Fmaj7|E7|Bb7b9|A7b9|John Coltrane|165;2260
2026-02-10T11:07:00.241Z;1137;Gm7|Em7b5,A7b9|Dm6,Em7b5|A7b9|Dm,Dmb6|Dm6,Dm6,Am7b5,D7b9|Gm7,C7|B7|Am|Dm7,Am7|Bm7|Am7|D7|Am7,Bm7b5|Am7|Bm7b5,Am7|John Coltrane|189;2872
2026-02-10T11:07:01.826Z;1126;Dm7|G7|Cmaj7|Bb7#11|Cmaj7|Db7|Gbmaj7|Fmaj7|Gm9,C7|Fmaj7,Bbmaj7|Ebmaj7#11,Em7b5|A7b9,Dm|Bb7,A7#9|Dm7,G7|Dm7|G7,Gm7|John Coltrane|189;2920
2026-02-10T11:07:03.422Z;1163;C69|C69|Caug|F|C6,Dm7|Db7#11,Cmaj7|Em7b5|Ebmaj7,G7b9|C6,G7#5|Cm7,F7#5|Ebm7|Ab13b9|C#m7|F#7#9|Bmaj7|Eb7alt|Emaj7,Amaj7|C#m,Ebm7b5|Ab7,G7b9|Am7,A7|F#m|G#m7b5|C#7,F#m|F#m|D9#11,G#7|C#7,F#m|D7#9,Bm7|Eb13,G#7#5#9|G6|G6|E7#9|Am7|D7#5|Gmaj7|Em7|Am7|D7|Gmaj7|Em7|Am7|D7|Dm7|G7,Cmaj7|F7|John Coltrane|183;6908
2026-02-10T11:07:04.897Z;1092;F7|Fm7|Bb7|G7b9|Cm7|Fm7|G7b9|Cm7|Fm|F7|Bb7#9|Ebmaj7|Db7#11|Db7#11|Db7#11|Dbmb6|John Coltrane|148;3152
2026-02-10T11:07:06.415Z;1120;Bbm7|Bbm7|A13|B13|Bbm7|Bb7b9|Eb7#9|Abm7|Gbmaj7#11|Am9|Dbm69|F#13|F#m9|F#m9|F#m9|F#m9|Gmaj7|Gm6|Gm7|C#7#9|B6|C6|Am7|Am7|D6|Am|Am|Gm7|C#7#9|B6|John Coltrane|231;4516
2026-02-10T11:07:07.912Z;1091;Ab,Gb7|Cm7|F7b9,Bbmaj7|Cm7|F7,Bb7|A7|Ab7|Ab7|John Coltrane|285;1400
2026-02-10T11:07:09.433Z;1130;Am7b5|D7b9|Gmaj7|Bm7,E7|E7|Am7|D7|Gmaj7|Eb7|D7|G|Em7,Em7|Bb7#5#9,Eb7#9|Bb7#5#9,Fm7|Bb7,Eb7|Ebm7|Bb7,C|Cmaj7,Cm7|Cm7,Cm7|Cm7|John Coltrane|183;3616
2026-02-10T11:07:10.992Z;1129;D6,D6|A7#5#9,D6|D6|B7#5|B7#5|B7#5|B7#5|B7#5|B7#5|B7#5|B7#5|B7#5|B7#5|B7#5|B7#5|Bb7#5,A7|Dmaj7,Bbm7|Eb7|Abmaj7,Gm7|John Coltrane|266;2800
2026-02-10T11:07:12.507Z;1112;Dm11|Dm11|Dm11|Dm11|Dm11|Dm11|Dm11|Dm11|Dm11,Dm11|Dm11,Dm11|Dm7|Dm7|E7b9|A7alt|Dm7|Cm7|F7|Bbmaj7|C7sus|C7sus,Dm|Em7b5,A7,Dm,Gm|Dm|John Coltrane|150;4548
2026-02-10T11:07:14.162Z;1229;G7|Gm7,C7|Bbm7|Eb7,Am7|D7|G7|C7|Fmaj7|Dm7|Dm7,Gm7|F|F|C7|F6,Cm7|F7|Bbmaj7|Bb|Bb|Eb|Gm6|Eb|Dm|Dm|G,Bbm7|Eb7|D7,Gm7|F|Bb7|Am7,D7|Gm7|Em7|C#m7,F#7|G0|G#m7|Em7|Em7|F#m7|Em7,Em7|John Coltrane|133;7096
2026-02-10T11:07:15.734Z;1127;Am7b5|D7b9|Gm|D7b9|Gm7|Cm7|Cmaj7|Gm7|C7|Gm7,C7b9|F6|F6|Gm7|C7sus|John Coltrane|161;2348
2026-02-10T11:07:17.670Z;1126;Cmaj7,Cmaj7|Dm7,G7|Cmaj7|C#07|Dm7|G7,Dm7|G7,C6|B7sus|Dm11,Dm11|Dm11,Dm11|Dm11,Dm11|Dm11|Dm7,Dm6|Gm6,Gm6|Dm|Gm7|Cmaj7#11|Dmaj13|Bb13b9,Bmaj7|Fm7b5,Bb7#5#9,Bbm7,Eb7|Abmaj7|G13sus|John Coltrane|226;3724
2026-02-10T11:07:19.188Z;1119;Ebmaj7|Bm7b5|E7b9|Am7|D7|Gmaj7|Am7|D7|Bmaj7|Emaj7#11|Ebmaj7|F#m7|B7|Bb7|Ebmaj7|Am7|John Coltrane|247;2492
2026-02-10T11:07:20.762Z;1161;Bbmaj7,G7|C7|Am7|F#m7b5|B7b9|Em7|Am7|D7#5|Gmaj7|G#07|Am7|D7|G6|Am7|D7|Gmaj7|F#m7b5,B7b9|John Coltrane|185;2612
2026-02-10T11:07:22.282Z;1118;Gm7,Am7b5|D7,Gm7|C7,Cm7|F7,Bbmaj7|Gm7,C7|F6,Bbm7|Eb7,Abmaj7|Abmaj7,Abmaj7|John Coltrane|212;1536
2026-02-10T11:07:23.839Z;1139;Eb7|Abmaj7,Abm7|Db7|Gm7,C7|F7|Fm7|Bb7|Eb6|Gm7|C7|F7|Bb7|Eb6,Eb6|Fm7,Bb7|Eb6,Cm7|Abm6,Ebmaj7|C7,Fm7|Bb7,Ebmaj7|Ab7|Ab7,Emaj7#11|Eb|Dm7b5|G7b13,C7|Fm7,Bb7|Ebmaj7,Cm7|Fm7,Bb7b9|Ebmaj7,Bbm7,Eb7|Abmaj7|John Coltrane|169;5016
2026-02-10T11:07:25.359Z;1122;Gm7|Gm7|C7|Cm7|F7|Bbmaj7|F7|F7|Cm7|F7|F7#5|Bbmaj7|Abm7|Gm7|C7|Gm7|C7|Fmaj7|Eb7#11|D7b9|Gm7|C7|Fmaj7|Ab07|F#m,G#m7b5|C#7|F#m,F#m7|B7,F#m7|John Coltrane|96;5488
2026-02-10T11:07:26.912Z;1154;F|F#07,Gm7|C7|F7,D7|Gm7,C7|F6,Fmaj7|Fm|Fm|Fm|Fm7|Bb7|Fm7|Bb7,Fm7|Eb7|John Coltrane|296;2280
2026-02-10T11:07:28.540Z;1209;Bbmaj7,Dm7|C7,C7|F7,Bb6|Bbmaj7,Ebmaj7,Em7b5,Am7|D7,Gmaj7|Gm7,C7,C7,F7|Dm7b5,G7b9|Cmaj7|Fmaj7|Bbmaj7|Bbmaj7|Abm7|Db7|C7,Fm7|Gm7,B7b13|C#m7|F#7|G0|G#m7|Em7|Em7|Fmaj7|Em7|John Coltrane|226;3460
2026-02-10T11:07:30.078Z;1110;Gmaj7|B7alt|Cmaj7|F7|Bbmaj7|Bm7b5|E7b9|Am7|Cmaj7|Bm7b5|E7b9|Am7|Dm7|Dm7|G7|Cmaj7|John Coltrane|185;2672
2026-02-10T11:07:31.648Z;1164;Bb13|Bb13|F13|Bb13|Bb13|Ebmaj7|C7|F7|Bb6|C7|Fmaj7|F#07|Gm7|C7|C7|Fmaj7|C7|Am7b5|D7#5|G9|Db7|Gm7|C7,Gm7|John Coltrane|298;3104
2026-02-10T11:07:33.163Z;1112;Ebmaj7|Bbm7|Eb7|Abmaj7|Eb6|C9#5|F7|Bb7|John Coltrane|252;1144
2026-02-10T11:07:34.698Z;1136;Cm6|Ebmaj7|Fm7|Bb7,Eb6|Ab6|Eb6|Eb6|Cm7|Fm7,Bb7|John Coltrane|116;1800
2026-02-10T11:07:36.221Z;1103;Ab07|Abmaj7|C7#5#9,F7|F7,Bbm7|John Coltrane|107;808
2026-02-10T11:07:37.799Z;1161;Gm7|C7,F7|D7|Gm7,C7|Fmaj7|Gm7|C7|Am7,D7|Cmaj7|Cmaj7|Cmaj7|C#07|Dm7|Em7|Am7|A7|Dm7|G7|Dm7|G7sus|Bbmaj7|Eb7|Abmaj7|Abmaj7|Abmaj7|Bb|Csus|C,C|C,Em7|Am7,Am7|John Coltrane|200;3980
2026-02-10T11:07:39.413Z;1211;Fm7|Gm7|Gm7|C7|B7|Emaj7|A7|Abmaj7|B07|Bbm7|Ab7|Db7|Db7,Gb7|Fm7,Bb7|Ebm7|Ab7,Dbmaj7|Bm7,E7b9|Amaj7,Am|Gm7|C7|Gmaj7|F#m7,B7b9|Em7|A7,Am7|D7,Gmaj7|Em7,A7|A7,Am7|D7,C7|John Coltrane|107;5200
2026-02-10T11:07:40.957Z;1138;Ebmaj7|Ebm6|Ab9|G7b9|Cm7|Cm7|F7|Bb7|Ebm|Ab7,Dbmaj7|Bmaj7|Dbmaj7,Bmaj7|Fm7,Bb7|Ebmaj7,C7|Fm7,Bb7|Eb6,Cm7|John Coltrane|124;3076
2026-02-10T11:07:42.538Z;1167;Bm7|Am7,A7b9|Dm7,G7|C7,Fmaj7|F7#11|Am7,F#m7b5|B7b9|Em7|A7,Bm7|Am7,Bm7|E7b13,Am7|D7|Am|E7b9|Am7|Bbmaj7#11|Am9,Fm9|Fm7,Bb9sus|C,E7sus|E7b9,Am7|Am,E7|Am,F#m7b5|F#m7b5,F7#11|E7b9,Am7|Bm7,Am7|Bm7,E7|Am6,Am6|Am6,G7|Cmaj7,Cmaj7|Fm6|John Coltrane|206;4840
2026-02-10T11:07:44.076Z;1129;Ebmaj7,Ebmaj7|Ab6,A07|Ebmaj7,Ebmaj7|Abm7,Db7|Gm7,Gb7|Bmaj7,E7#9#11|Db7#11,Ebmaj7|Cm7,Am7b5|Ab7,Ebm|Ab7,Eb7,G7,C7b9|Bbm7,Eb7|Abmaj7,Gm7b5|Am,Amb6,Am,Am|E7,E7,Am7,Bm7|E7,E7,Am,Bm7b5|E7b9|Bm7b5,E7#9|Am7,Dm7|Db7#11|Cmaj7,A7b9|John Coltrane|220;3348
2026-02-10T11:07:45.627Z;1164;Bbmaj7|G7,G7|Cm7|Ab7#11,Bbmaj7|Bbmaj7|Db0,Cm7|F7,Dm7|G7#9|Dm7,Dm7|Em7b5,A7b9|Dm7,Dm7,Cm7,Cm7|Cm7|F7,Bb7|A7b9,Dm|Dm,Em7b5|A7b9,Dm7|John Coltrane|285;2684
2026-02-10T11:07:47.169Z;1138;Cm11|Cm11,Cm11|Fm11|Fm11|Fm11,Dm7b5,G7b9,Fm7|Bb7sus|Bb7sus,Cm9|Cm9|Fm7,Bb7|Eb6,Eb7|Bbm7,Eb7|Abmaj7,Dm7|John Coltrane|297;2132
2026-02-10T11:07:48.713Z;1128;Ebmaj7|Fm7|C7b9|Fm7|Bb7,Eb6|Em7,A7|Dm7,G7|Gm7,C7|Eb6,G7|C7,Fm7|C7b9,Fm7|Bb7,Eb6|Cm7,Cm7|B7,Bb7|Ebmaj7,Gm7b5|C7b9|Fm7,Bb7sus|Fm7|Bb7|John Coltrane|268;3136
2026-02-10T11:07:50.351Z;1199;Gmaj7,C7b9|Fmaj7,Bb7b9|Eb7|D7,Gmaj7|Gmaj7,Am7|D7,Bm7b5|E7b9|Am7|Am,Bm7b5|E7b9,Am7|Bm7b5,E7#9|Am7|D7,Dm7|Bm7b5,Am7|Am7|Bm7,E7|Am|Bm7b5,Am7|Cm7|F7|Dm7|Eb7#9|Abm7|Abm7|Fm7b5,Emaj7#11|Ebmaj7,Ebmaj7|Cmaj7|Cmaj7|Cmaj7|D7|F#|G7|G7|G7|Ebmaj7|Ebmaj7|Ebmaj7|Ebmaj7|John Coltrane|265;5816
2026-02-10T11:07:51.969Z;1199;C6|Ab|E|C|Dbmaj7|Db6|Bbm7|Dbm7|C6|Cmaj7|Am7|Dm7|G7sus|C6|Ab7|Cmaj7|C7|Fmaj7|Fmaj7|Bm7b5,E7b9|Am7,C7|G7,Dm7b5|Dm7b5,G7b9|John Coltrane|227;3512
2026-02-10T11:07:53.864Z;1394;Bb7|G7#5|C7#11|Bb|Fm7|Bb7|F7|Bbmaj7|Ab7,Dm7|G7,Cm7|F7|Bb6|Cm7|Ab7#11|G9|Cm7|F#m|Dmaj7|G#7|C#7#9|F#m|D9#11|G#7|C#7#5|Cm7|Am7|D7|Db7|John Coltrane|178;4348
2026-02-10T11:07:55.724Z;1338;C6|Fm6|Em7|A7|Dm7|G7|Dm7|G7|C|G7|Db7|C|Gbmaj7#11,Fm7,Fm7,Gm7b5|G7b9,C7b9|Fm6,D7#9,G7#5,Gb7|Gb7,Db7|C7b9,C7b9|Fm|Bbm,Dbmaj7|C7#5|Fm7|Bb7|Fm7|Dm7b5,G7b9|John Coltrane|148;5316
2026-02-10T11:07:57.563Z;1350;Fm7,Bb7|Bbm7,Eb7|Abmaj7,F7|Bbm7,Eb7|Abmaj7|Abmaj7,Abmaj7|Eb9|Ab9sus|Ab7#11|Dbmaj9|Ab13b9|Db7#11|Gbmaj7|G07,Db6|John Coltrane|218;2220
2026-02-10T11:07:59.401Z;1344;Gmaj7,Dm7|G7|Dm7,G7|G7|Cmaj7,F#m7b5|B7b9|Em7,A7|A#07,Bm7|E7,E7,A7,Am7|D7|Bbmaj7|Gbmaj7,Gbmaj7|A7|Dmaj7,C#m7b5|Bm7,Gmaj7#11|G07,F#m7,Ebm7b5,Ab7|Am,Am|Am|Dm11|Am9|Dmaj7,A7sus|Dmaj7|Am7,D7|Dm7,Am7|John Coltrane|296;3160
2026-02-10T11:08:01.773Z;1384;Fmaj7|Fmaj7|A7,Ab7|Cmaj7,Am7|D7,Am7|G7,Gm7|C7,Am7b5|D7b9,Gm7|C7,F6|C7,Gm7|C7,G7|G7|G0|Gmaj7|Gmaj7|Bm7|Em7|Am7|D7|G6|F|F,Bb7|Eb7|Abmaj7,Abmaj7|John Coltrane|153;5088
2026-02-10T11:08:03.704Z;1406;Fmaj7,Fmaj7|F7,F7,Cm7,F7|Bb7,Bb7,Ab7,Gm7|C7,Am7|Gm7,C7|Fm7,Bb7,F7,Eb7|F6,C7|Fmaj7,Fmaj7|C7#5,Cm7|F7,Bbmaj7|Gmaj7|F7#11,E7b13|Am7|F7|Gmaj7,Gm7|Cm7,Bm7|Em7|Am7|Gm9|C7|F7,Bb7|B07,B07|Bbm6,Eb7|F,Dbm7|Fmaj7|Em7b5|Ebmaj7|Fm7|Bb7|Ebmaj7|Ab7|G7|G7|C7|John Coltrane|101;6836
2026-02-10T11:08:05.559Z;1363;Fmaj7|F#07,Gm7|C7,Fmaj7|F6,Bb7|F6|A7|D7|Gm7|Dmaj7|Dmaj7,C#m7|C9|Bm|Bm7|E7|John Coltrane|206;2008
2026-02-10T11:08:07.346Z;1291;Bb7|Ebmaj7,Bb7|Ebmaj7|Ebmaj7,Ab7|Db7,Gbmaj7|Dmaj7,Dmaj7|John Coltrane|202;1088
2026-02-10T11:08:09.175Z;1338;Ebmaj7|C7|Fm7|Bb7,Ebmaj7|Eb6,Am7b5|D7,Db7|Eb|C7,Fm7|Cm7,D7b9|Gm7,Gm7|C7,F7|Eb7,Eb7|Ab6,G7|Cm,Am7b5|Dm7b5,G7b9b13|Ab7#11,Abm6|John Coltrane|130;3532
2026-02-10T11:08:11.078Z;1360;D7,Bm7|E7,A7b9|Eb7,Abmaj7|Db7#11,C7|C7,A7|Am7,Am7|D7,Am7|Ab7,Am7|G6|G7|Dm7|G7|C7|C7|G6|Em7,Bmaj7|John Coltrane|213;2568
2026-02-10T11:08:13.956Z;1403;Am,F#m7b5|B7b9|Cmaj7|Am7|Cm7|F7,Fm7|Bb7,Cmaj7|B7#5,Em7b5|A7b9|Dm7,G7|Em9,B7#5#9|Em9,Fmaj9|Em9,Fmaj9|Em9|C#13,C#9#5|F#m9,Am9|B7b9#5|Em9,Fmaj7#11|John Coltrane|208;3092
2026-02-10T11:08:15.764Z;1255;Dm7|G7,C6,C6|Gm7,C7,C7|Fm6,Em7,Am7,D7|Dm7,G7,Cmaj7|Cmaj7,Cmaj7,G7#5|Cmaj7|A7,Dm7,Dm|Dm,G7sus,Bbmaj7|Bbm7,Eb7,Abmaj7,Db9|C69,Gm7,C7b9|Fmaj7,Gm7,C7,Fmaj7|Fmaj7|Fmaj7|Em7|A7,Dm7,G7,Cmaj7|Gmaj7#11|Gmaj7#11|Gmaj7#11|Gmaj7#11|Gmaj7#11|Gmaj7#11|Gmaj7#11|Gmaj7#11|John Coltrane|90;5240
2026-02-10T11:08:18.100Z;1106;Fm7,Bb7|Bb7,Ebmaj7|Ebmaj7,Bb7|Ebmaj7,G7|C7,Fm7|Bb7,Eb|Bb,Eb|Eb,Cm|Cm7|Fm7,Gm7|Fm7,Bb7|Eb7#9,B13|Db9sus,B13|Fm7,Bb7#5,Eb6,F7|Bb7|Ebmaj7,Eb7|Cm7|Abmaj9|Dbmaj7|Dm7b5|G7b9|Dm7b5|G7b9|G7b9|John Coltrane|234;3216
2026-02-10T11:08:19.627Z;1112;G6|G,E7,Am7|Am7,Cm7,F7|E7,A7,Am7,Am7|D7b9,Gmaj7,Dm7|G7,Cmaj7,Bm7|Bb07|Am7,D7,G6|G7b9,Cm7,Dm7|G7,Cmaj7,F7#11,G6|Gmaj7,Abm7,Db7|Am7,D7,Am7,Cm6|D7|Am7|D7|G7,C7,C7,Fmaj7|Dm6,Em7b5|A7b9,Dm7|G7b9,Cm7|F7,Bb7|A7,Dm|Dm,Em7b5|A7b9,Dm6|D7#9,Gm7|John Coltrane|97;5904
2026-02-10T11:08:21.220Z;1179;Bbmaj7,Ab7#11|Bbmaj7,B7|Bb6,Fm7|Bb7|Eb7|Ab7|Dm7|G7,C7|Bb6|Cm7|F7|Bb|Gm7|Gm6|Cm7|F7|Bbmaj7|B07,Cm7|F7|Bb6|Bb7|Eb7,Eb7|Cm7|F7|Cm,Cm|Ab7,Dbmaj7|Cm7,F7|Fm7|Dm7b5,G7b9|Bb7,Ebmaj7|A7#5,Dm7b5|G7b9,Dm7b5,G7#5,Cm7|John Coltrane|202;4848
2026-02-10T11:08:22.720Z;1102;C#m7|C#m7|C#m7|A7#11|G#7|C#m7,C#m7|Amaj7|G7|C#m7|F#7b9|Bm|John Coltrane|265;1640
2026-02-10T11:08:24.181Z;1060;Dbmaj7|Dbmaj7,Dbmaj7|Eb7#11|Ebm7,Ebm7|Ab7,Db|Gbm6,Db,Gb7,G7|Em7,A7,Ab7,Dbmaj7|Dbmaj7,Bbmaj7,Bb7#5,Eb9|John Coltrane|194;1456
2026-02-10T11:08:26.533Z;1107;F7|Bb7|Ebmaj7|Bbm7|Eb7|Dm7,G7|G7,Fm7|Bb7,Fm7|Dbmaj7|C7#5|Abm7|Db7|Gbmaj7|Gm7|Gm7|F#m7,B7|John Coltrane|102;3012
2026-02-10T11:08:28.055Z;1126;Ebmaj7|Ebmaj7|Ebmaj7|Ebmaj7|D9|Fm6|D9|G9|C7|Gm7|C7,B7|Em7,A7|John Coltrane|198;1936
2026-02-10T11:08:29.511Z;1052;Ab|Db|Ab,Bbm7|Eb7|Abmaj7|Bbm7|Eb7|Abmaj7,A07|F6,Gm7|C7,Gm7|C7,Gm7|Fmaj7,Cm7|Cm7,F7|Bbmaj7,Eb7|F6|Bbm7|Eb7|Eb7|F7|Bbmaj7|Bbm7|Eb7|John Coltrane|284;3288
2026-02-10T11:08:31.010Z;1081;Fmaj7,Cm7|F7#5,Bbmaj7,Eb7,F6|G7,Gm7,C7,F6|Dm7,G7|Gm7,A7|D7,G7sus,G7,Gm7|D7,Am7|D7,Gm7|F#7sus|B13b9|E7sus|Ebmaj7#11|F#7sus|B13b9|E7sus,Ebmaj7#11|Dmaj7,D13b9|John Coltrane|294;2836
